College ID,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,State,College Type,Management Type,Expected Salary,Salary Tier,Entrance Test
U-0085,School Of Studies Of Engineering and Technology Guru Ghasidas Vishwavidyalaya Bilaspur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6547,7674,Chhattisgarh,,Government Funded Technical Institute,,,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),6499,7675,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0357,National Institute Of Technology Rourkela,"Life Science (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,7682,7682,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0025,National Institute Of Technology Warangal,"Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,7682,7682,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0622,National Institute Of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7683,7683,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1415263,1,JEE Main
U-0619,National Institute Of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7521,7688,Meghalaya,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,605556,1,JEE Main
U-0456,Indian Institute Of Technology Madras,"Biological Science (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),6950,7692,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0863,Indian Institute Of Information Technology Design And Manufacturing Kurnool,"Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7044,7695,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,957174,1,JEE Main
U-0072,National Institute Of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7508,7697,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0953,Indian Institute Of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7432,7698,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0072,National Institute Of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7703,7703,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0754,Indian Institute Of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7134,7703,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5805,7707,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0618,National Institute Of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6658,7715,Nagaland,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,882857,1,JEE Main
U-0172,National Institute Of Technology Kurukshetra,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,7717,7717,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7472,7723,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7257,7725,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0100,Indian Institute Of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5730,7737,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0207,National Institute Of Technology Jamshedpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6879,7737,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6375,7741,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7112,7750,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0620,National Institute Of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7750,7750,Goa,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,687600,1,JEE Main
U-0306,Indian Institute Of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),7579,7754,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5715,7757,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0237,National Institute Of Technology Karnataka Surathkal,"Mining Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7555,7757,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0516,Indian Institute Of Information Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5569,7758,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2800000,1,JEE Main
U-0205,Indian Institute Of Technology (Indian School Of Mines) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6948,7762,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1363650,1,JEE Advanced
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Industrial and Production Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7709,7763,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6196,7764,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0092,National Institute Of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7473,7764,Chhattisgarh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,766710,1,JEE Main
U-0989,National Institute Of Food Technology Entrepreneurship And Management Sonipat,"Food Technology and Management (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4463,7767,Haryana,,Government Funded Technical Institute,,,JEE Main
,Ghani Khan Choudhary Institute Of Engineering and Technology Malda West Bengal,"Food Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,7768,7768,West Bengal,Engineering,,,,JEE Main
U-0953,Indian Institute Of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7770,7770,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0760,Indian Institute Of Information Technology Sri City,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5423,7771,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,6513,7772,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0616,National Institute Of Technology Uttarakhand,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7696,7772,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,601528,1,JEE Main
U-0906,Indian Institute Of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7429,7775,Jammu and Kashmir,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1271795,1,JEE Advanced
U-0622,National Institute Of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7775,7775,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1415263,1,JEE Main
U-0237,National Institute Of Technology Karnataka Surathkal,"Mining Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7776,7776,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0863,Indian Institute Of Information Technology Design And Manufacturing Kurnool,"Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7776,7776,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,957174,1,JEE Main
U-0072,National Institute Of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6138,7785,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0493,National Institute Of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7789,7789,Tripura,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,695520,1,JEE Main
U-0149,Sardar Vallabhbhai National Institute Of Technology Surat,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2544,7791,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,753260,1,JEE Main
U-0207,National Institute Of Technology Jamshedpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6492,7797,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0493,National Institute Of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7195,7798,Tripura,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,695520,1,JEE Main
U-0355,Indian Institute Of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7053,7801,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1481100,1,JEE Advanced
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7803,7803,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
U-0357,National Institute Of Technology Rourkela,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,2379,7807,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7808,7808,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0237,National Institute Of Technology Karnataka Surathkal,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5905,7809,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0613,National Institute Of Technology Manipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6935,7814,Manipur,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,740550,1,JEE Main
U-0619,National Institute Of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7819,7819,Meghalaya,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,605556,1,JEE Main
U-0384,Sant Longowal Institute Of Engineering and Technology,"Mathematics (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,7819,7819,Punjab,Private Engg,Government Funded Technical Institute,173075,3,JEE Main
U-0855,National Institute Of Technology Andhra Pradesh,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7820,7820,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,540550,2,JEE Main
U-0617,National Institute Of Technology Mizoram,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7822,7822,Mizoram,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,735000,1,JEE Main
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5652,7823,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0855,National Institute Of Technology Andhra Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7827,7827,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,540550,2,JEE Main
U-0493,National Institute Of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7516,7830,Tripura,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,695520,1,JEE Main
U-0844,Indian Institute Of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7373,7833,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1137884,1,JEE Advanced
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7834,7834,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
U-0284,Maulana Azad National Institute Of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7353,7837,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,903320,1,JEE Main
U-0954,Indian Institute Of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3175,7837,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1089474,1,JEE Main
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7793,7839,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0560,Indian Institute Of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7420,7844,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1700000,1,JEE Advanced
U-0357,National Institute Of Technology Rourkela,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7844,7844,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-1032,International Institute Of Information Technology Bhubaneswar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5599,7847,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,696000,1,JEE Main
U-0172,National Institute Of Technology Kurukshetra,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),7100,7848,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-1158,Indian Institute Of Information Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7848,7848,Tripura,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0273,Indian Institute Of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6590,7849,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1666665,1,JEE Advanced
U-0455,Indian Institute Of Information Technology Design And Manufacturing Kancheepuram,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,6221,7850,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,957174,1,JEE Main
